postcode,tax individuals,avg tax income,avg gross tax paid,avg net tax paid,avg salary,no pensions,avg pension,avg income,no donations,value donations,avg donation value
6236,967,79991.26887,19524.38302,20142.18407,72324.15278,13,5668.230769,82899.82213,298,171510,575.5369128
6237,1118,77278.24866,18212.37959,18454.98569,71805.93421,17,6326,80888.57782,327,774774,2369.33945
6239,1804,70659.33869,15796.24667,16142.63692,67275.1568,45,8852.044444,73328.24335,488,166882,341.9713115
6240,38,77179.02632,18807.42105,18779.78947,80111,0,0,79969.84211,9,5903,655.8888889
6244,593,69128.08938,15276.3339,14844.72681,59550.85472,8,8126,72815.14334,139,41976,301.9856115
6251,150,63494.58,13159.96667,13360.59333,56734.75862,0,0,65469.85333,33,10491,317.9090909
6252,37,55567.2973,10480.91892,10734.97297,61957.85714,1,2594,57155.05405,6,175,29.16666667
6253,227,68413.95154,15120.38767,14601.53304,59761.2191,3,7090.333333,71507.27753,81,42393,523.3703704
6254,174,72726.28736,16385.90805,16791.97701,74224.79114,3,7253.666667,74798.93678,58,20167,347.7068966
6255,1535,68285.86515,14957.84876,15178.6241,63729.70916,42,8431.428571,70695.76352,421,154233,366.3491686
6256,41,74639.5122,16812.36585,17370.60976,70035.12903,0,0,78172,10,7735,773.5
6258,2779,61707.67686,12442.48579,12684.46851,55226.8886,53,7829.358491,64504.24973,646,208211,322.3080495
6260,618,65552.28479,14034.3517,14100.65534,54466.33475,11,9259.636364,69243.60356,161,73429,456.0807453
6262,241,64949.6888,13786.68465,14073.3444,61521.45313,8,8088.875,68100.91286,57,14693,257.7719298
6271,1287,72730.44833,16391.75117,16955.16628,69483.79099,17,7683.941176,75356.87024,352,119088,338.3181818
6275,486,64761.64198,13686.53086,13570.50412,62644.82507,8,6825.75,69897.46502,176,52326,297.3068182
6280,11221,70224.199,15732.49666,16107.18786,62741.36123,291,7806.04811,73458.95,3194,1179159,369.1793989
6281,3358,77154.61942,18402.90381,18439.56194,67837.01652,57,7521.403509,80581.10691,941,671668,713.781084
6282,649,82775.59014,20637.76271,21171.86749,71429.27674,5,3644.4,88221.86595,177,99330,561.1864407
6284,899,69335.8287,15213.49944,15673.94883,67229.84866,8,6501.625,72092.87987,245,117430,479.3061224
6285,4358,66698.7274,14424.88045,14821.6503,62377.29274,59,8054.016949,69270.92588,1132,437575,386.5503534
6286,234,61330.28632,12638.49573,12674.46581,58581.02469,4,11035.25,64028.30769,57,21816,382.7368421
6288,243,62981.0535,13624.09465,13125.89712,53589.07303,3,10019.33333,65263.48971,54,17757,328.8333333
6290,619,58962.32149,11486.3441,11580.08885,55931.57403,27,6266.592593,61802.64943,170,159552,938.5411765
6302,1399,71309.48606,15890.85919,15630.9564,65403.89687,41,8063.731707,74255.14582,407,141714,348.1916462
6304,649,71998.94761,16214.12173,15866.93529,62335.3208,16,11113.125,75410.02619,172,77443,450.25
6306,420,70983.94524,15996.17857,15341.91667,49402.9964,3,6787.666667,75648.31905,122,37888,310.557377
6308,663,72701.47662,16359.39517,15937.03167,57856.76939,9,6238.888889,77059.14781,147,43812,298.0408163
6309,120,96872.93333,26370.79167,23525.05,56808.62637,1,15079,100160.3,27,7078,262.1481481
6311,206,65679.04369,13620.1068,12948.36408,58564.28659,6,6737.666667,68636.21845,50,9335,186.7
6312,2049,65713.61737,13747.09907,13962.20205,57247.09388,37,9177.405405,68558.97365,651,263157,404.235023
6313,70,86812.32857,21644.95714,19825.04286,59414.98,0,0,91451.55714,19,4663,245.4210526
6315,928,65152.9375,13743.32543,13277.98276,53297.96076,23,10092.21739,71078.33297,242,105867,437.4669421
6316,156,75639.72436,17398.32051,15726.5641,48713.71845,2,7522,80982.12179,35,10938,312.5142857
6317,1766,60861.46206,12000.12967,11985.41676,53638.17406,27,7128.148148,64093.27746,442,150065,339.5135747
6318,204,84894.13235,21439.72059,19695.97059,46792.78519,3,10201.33333,88118.87255,55,14770,268.5454545
6320,254,68294.04331,14847.83071,12929.31102,50300.01227,6,7224,72789.06693,57,17731,311.0701754
6321,190,62611.93684,13032.2,11580.78947,54692.75781,5,9816.4,65734.95789,58,15752,271.5862069
6322,96,60174.03125,11932.19792,10813.90625,47470.19048,2,11746,66361.53125,27,6907,255.8148148
6323,349,61962.77077,12544.83095,12400.2149,57585.24549,10,9258.5,64768.12894,97,33393,344.257732
6324,1333,60195.69617,11919.53263,11927.64666,53801.66635,29,9311.655172,62784.59565,446,171185,383.82287
6326,183,59971.00546,11937.61749,12113.06557,57114.94928,3,9007.333333,62064.35519,43,15943,370.7674419
6327,82,66888.92683,14514.71951,14225.96341,54404.67308,0,0,71456.96341,29,9332,321.7931034
6328,197,69483.37563,15586.32487,14941.92893,44152.016,2,5053,72501.13706,39,11715,300.3846154
6330,14224,63978.40825,13260.72615,13587.36832,58334.8094,343,7604.772595,66853.1662,5896,2781578,471.7737449
6333,2147,65112.35911,13972.23614,13948.76153,60675.59926,64,8149.09375,67811.5524,719,301904,419.8942976
6335,356,82550.63483,20291.16854,19442.30337,55487.12186,7,9658,86288.66011,94,24552,261.1914894
6336,146,76792.02055,18435.81507,16238.72603,47530.5618,5,6110.6,82778.53425,33,11266,341.3939394
6337,317,82967.46372,20328.41956,18097.62776,47994.0733,3,4077.666667,88245.02208,61,11634,190.7213115
6338,322,86706.2764,21773.48447,19392.28261,50940.93717,8,7698.875,92795.07143,69,24033,348.3043478
6341,147,94800.42857,25536.18367,22824.29252,44147.69231,1,3039,99164.19728,23,3435,149.3478261
6343,114,74633.42105,17444.96491,14152.99123,40875.18,3,14914.66667,87066.67544,18,5857,325.3888889
6346,374,85432.15775,21662.67914,18603.46524,57978.49231,0,0,93823.34759,79,19362,245.0886076
6348,417,88224.8801,22168.22062,22375.70264,84246.71505,8,9255.625,91140.80096,123,78228,636
6350,207,73373.92754,16786.78261,14748.55556,41957.11765,1,20076,77245.29469,32,6728,210.25
6352,93,78811.46237,18501.70968,15345.75269,40187.44231,1,18899,82555.83871,13,3015,231.9230769
6353,423,73436.68322,16578.61702,15082.23404,53466.72607,4,8453.75,80544.81797,79,21250,268.9873418
6355,305,101468.5311,27549.33115,22769.11475,43786.64671,1,643,115046.0557,43,11360,264.1860465
6356,82,115229.9878,33244.80488,28862.04878,47909.94231,0,0,127728.1098,13,4618,355.2307692
6357,51,52468.31373,9274.254902,8322,35295.35,0,0,56562.64706,4,643,160.75
6358,46,54982.95652,10093.04348,7798.086957,35566.80769,1,9037,58671.6087,6,1664,277.3333333
6359,245,82468.49388,20310.88571,17023.3551,40057.92025,3,11917,90026.21224,41,17521,427.3414634
6361,66,94176.90909,24253.01515,20101.98485,46629.80645,0,0,106693.4848,11,3732,339.2727273
6363,34,57293,11120.26471,8570.441176,32127.27778,0,0,68329,4,4475,1118.75
6365,272,78074.82353,18310.65074,16289.02941,49712.54286,8,10860.75,84969.07353,62,15231,245.6612903
6367,177,76005.28814,17343.0904,15200.27684,53508.0082,4,8120.25,82271.96045,28,6916,247
6369,365,73461.62466,16558.2274,14822.01096,49510.88163,3,10439.33333,79758.09315,84,39582,471.2142857
6370,231,73107.38095,16440.76623,14352.8658,44662.63924,5,11876.2,78111.65801,50,27435,548.7
6372,71,78071.66197,18911.84507,15879.47887,49561.475,2,4482.5,85038.4507,18,5610,311.6666667
6375,516,71895.41085,15943.28295,14536.20543,53543.66944,10,9062.9,76443.02326,108,71147,658.7685185
6383,444,86503.86712,21695.72072,20375.53604,54935.78369,11,10728.27273,93420.89865,94,17890,190.3191489
6386,46,111341.913,31635.95652,26837.41304,45173,0,0,117064.8913,12,6636,553
6390,784,91753.9898,23174.56633,23907.83036,88912.08962,12,10069.41667,94110.1773,286,71482,249.9370629
6391,533,66081.48218,14107.20075,13645.18574,49206.53482,9,7831.888889,69700.79362,136,67124,493.5588235
6392,257,68891.17121,15050.09728,14522.8249,43951.54321,5,11107,73760.58755,62,27724,447.1612903
6393,42,65126.30952,13729.95238,12898.95238,50726.17391,1,9537,67183.85714,7,2553,364.7142857
6394,58,56382.98276,10584.93103,10343.93103,47661.82051,3,3896.333333,59737.89655,16,2906,181.625
6395,964,63832.27905,13378.57158,12905.27075,47673.07837,16,10128.9375,67959.58402,238,114924,482.8739496
6396,174,60099.96552,12029.04023,11992.45402,49473.83088,4,9661,63484.77011,35,17067,487.6285714
6398,183,58998.06557,11716.38251,11331.7541,54154.45255,6,11461.66667,61443.77049,64,25341,395.953125
6401,2994,70210.95458,15312.14195,15698.86005,66443.6013,62,7682.806452,72871.32432,888,359169,404.4695946
6403,74,82501.66216,20375.18919,20155.32432,55969.56667,2,7530.5,87316.40541,21,4753,226.3333333
6405,147,64157.20408,12981.98639,12055.29252,53084.99091,1,12309,67336.63265,32,6229,194.65625
6407,488,67126.6209,14243.08197,13795.45697,54841.1694,8,6419,70841.76434,133,46877,352.4586466
6409,199,72405.87437,16434.80402,14331.73869,48877.38806,2,12870,77606.56784,35,7881,225.1714286
6410,383,69785.13316,15295.44648,14432.39426,55015.0623,12,12298.33333,74229.22193,80,28700,358.75
6411,64,101133.1875,28201.375,21467.5625,39209.85,0,0,114336.7188,7,2261,323
6415,1315,68480.81977,14693.80913,14781.15133,61007.00536,17,7848.117647,72769.4251,385,146480,380.4675325
6418,324,86749.33951,21435.3642,18710.92284,58733.03097,2,11083.5,95333.93519,88,32197,365.875
6420,63,89932.01587,23632.19048,19298.73016,52179.38462,1,8492,112498.8095,7,657,93.85714286
6421,72,77761.41667,18340.11111,16804.22222,51896.11905,0,0,85025.5,17,5136,302.1176471
6423,66,67742.5,14692.63636,14384.98485,70454.71429,0,0,74178.07576,18,9318,517.6666667
6424,36,82060.61111,20259.5,19460.88889,44368.63158,0,0,93664.27778,2,160,80
6425,57,77541.14035,18325.4386,16198.33333,43871.92857,1,12752,82378.54386,10,1746,174.6
6426,378,92266.74603,24482.20106,25072.41005,76087.59494,4,5026.25,98507.25132,117,55469,474.0940171
6429,308,73730.69156,16452.08766,16452.20779,71216.95222,8,10661,76357.87013,130,49912,383.9384615
6430,11563,85124.17089,20636.59881,21277.53697,82710.37744,106,7402,87703.05552,4765,1826231,383.2593914
6431,37,75181.7027,16858.10811,17012.54054,68376.20588,0,0,77354.48649,16,1022,63.875
6432,3442,77003.22138,17563.22777,18024.77135,76407.32588,56,8453.857143,79279.90703,1315,480956,365.7460076
6436,32,61438,12084,11654.53125,60331.42857,2,7545.5,63334.6875,10,3135,313.5
6437,198,100117.0303,25764.10101,25405.39394,98079.59391,1,1607,102511.7828,64,15281,238.765625
6438,248,64363.93952,13170.94758,13321.20565,62262.97458,2,6808,66194.68145,50,30208,604.16
6440,186,65331.46237,13358.97849,12728.30645,64596.3956,3,8661.333333,67317.93548,46,21763,473.1086957
6442,1028,93976.46401,23483.97179,24299.5,94604.75074,8,7453.625,96487.83755,407,127657,313.6535627
6443,277,67165.19495,14074.48014,14140.23105,66724.26616,9,7700.222222,69273.45848,95,52515,552.7894737
6445,79,119488.4304,34432.22785,28775.5443,56719,3,15761.33333,146872.481,20,10472,523.6
6446,77,130371.8831,39036.22078,29900.64935,42688.94118,0,0,138700.7273,16,5314,332.125
6447,70,100646.4714,27248.11429,24504.05714,47835.84615,0,0,116527.1571,12,7992,666
6448,133,67739.6015,14879.17293,13839.98496,49435.06122,1,667,72418.55639,28,12892,460.4285714
6450,6047,71470.97619,16053.35676,16029.82289,62342.79089,112,8282.669643,75376.43178,1762,681948,387.030647
6460,317,76902.30284,18193.11987,16913.67192,50953.15353,7,9976.285714,81376.20505,74,23404,316.2702703
6461,291,74566.36082,17260.92096,16054.80756,49200.22034,7,12099.85714,80227.50172,46,24469,531.9347826
6466,45,62010.22222,12992.35556,12102.28889,42484.54545,0,0,64213.6,5,5911,1182.2
6468,169,87911.88757,22687.91716,20884.90533,53317.70526,1,12176,97103.73373,16,3348,209.25
6472,102,71818.54902,16466.46078,15789.04902,46651.62745,0,0,76549.41176,13,9733,748.6923077
6475,170,65445.08824,13443.78824,12620.01765,55428.31579,2,5339.5,68899.49412,40,11669,291.725
6477,122,69134.83607,15417.86066,14943.92623,54665.80263,3,7703.333333,74470.39344,30,21655,721.8333333
6479,243,60314.3251,11873.69959,11803.26337,52903.48795,2,9373,65001.65844,57,27005,473.7719298
6485,202,81610.88119,19985.5297,19067.13366,61803.40152,5,11855.2,87616.08416,49,12820,261.6326531
6488,77,73529.93506,16873.31169,16181.12987,47416.84,2,17052,77152.74026,14,2938,209.8571429
6490,80,68623.7375,14802.85,13909.2,52373.13636,1,19059,75673.4125,12,2410,200.8333333
6501,467,77446.43469,18255.61884,18855.37901,71222.7825,7,7062.571429,80632.21842,127,28401,223.6299213
6502,525,74974.73524,17567.75048,17657.76762,74088.62353,12,9041.75,78510.04381,173,77153,445.9710983
6503,896,65807.52009,13962.56585,14178.54576,61031.46485,13,4458.307692,67854.16741,195,63717,326.7538462
6504,47,65671,13934.12766,14224.48936,65401.33333,1,5029,68028.55319,15,3005,200.3333333
6505,63,53606.74603,9499.507937,9462.269841,54396.72222,0,0,57187,17,12263,721.3529412
6507,271,65228.84871,13705.00369,13542.20295,59789.05181,4,6979.75,67821.92251,86,31961,371.6395349
6509,93,90635.82796,25744.74194,26064.08602,54957.83333,0,0,96992.60215,17,9798,576.3529412
6510,921,65094.22258,13564.24647,13634.89902,60316.83556,18,9449.722222,69076.25081,235,80985,344.6170213
6511,227,79461.34802,19146.36564,18620.13216,60249.42593,3,12201.33333,82834.59471,40,10890,272.25
6512,52,97951.15385,27039.09615,23585.82692,56403.77778,0,0,101625.9231,15,1814,120.9333333
6513,99,84885.63636,20815.40404,20107.09091,48721.96825,0,0,89695.90909,17,4624,272
6514,210,79586.92857,18913.65714,18953.03333,75921.35065,7,5012.714286,84004.29524,48,16005,333.4375
6515,174,66155.6954,14386.74138,14045.5,55194.20183,3,6368.666667,74163.68966,41,33023,805.4390244
6516,753,77942.30544,18373.57371,18247.38778,72025.32049,17,9984.352941,80873.11155,201,53143,264.3930348
6517,228,65258.84649,13891.48684,13793.19737,55339.33333,3,12883.66667,70203.20614,49,14143,288.6326531
6518,90,77496.76667,18061.61111,18322.03333,66935.78481,0,0,81621.12222,26,9261,356.1923077
6519,240,75955.10417,17960.97083,16766.00833,57796.82418,5,4768.6,82188.80833,67,20092,299.880597
6521,129,67819.58915,14926.37984,14376.67442,51414.98795,0,0,77677.60465,26,11760,452.3076923
6522,253,87123,22275.57708,20911.28063,51730,5,8415,96113.94862,63,26882,426.6984127
6525,1476,86231.03252,21840.20799,22221.88753,73863.89187,34,8643.911765,90039.21409,418,127218,304.3492823
6528,211,84053.109,21153.87678,19964.77725,60610.83916,6,7200,89420.4218,51,15445,302.8431373
6530,15500,74250.30187,17037.176,17463.3249,67925.7825,293,7985.450512,77111.37245,5258,1597483,303.8195131
6532,2000,77030.28,17788.5125,18191.047,73292.58907,21,10647,80145.435,603,185417,307.4908789
6535,575,70967.42783,15782.10261,15791.12174,62189.7973,9,8739.444444,74252.79652,152,45397,298.6644737
6536,602,70274.18605,15724.99502,15923.55316,68436.68267,15,9112.333333,73224.21429,147,57379,390.3333333
6537,358,64515.5,13268.50279,12645.39106,61358.76115,6,9396.333333,66310.36034,80,20168,252.1
6556,936,73286.24252,16521.98503,17182.02778,72054.02083,8,9438.625,75992.00748,295,91647,310.6677966
6558,337,72013.50445,15859.52819,16369.98516,70905.27273,4,3399,74365.03561,110,23621,214.7363636
6560,519,65538.50674,13539.36802,14024.36031,65465.95208,9,7676.666667,67487.69557,159,40620,255.4716981
6562,515,74969.49515,17105.32039,17322.29126,71979.29705,14,6793.428571,77687.60971,143,35024,244.9230769
6564,184,74082.11413,16883.78261,16280.05978,71930.7947,3,8026,76868.31522,65,37087,570.5692308
6566,1350,73821.34889,16748.51111,16841.97407,71318.54787,45,7399.844444,76606.74,434,172411,397.2603687
6567,42,75561.90476,17085.69048,17478.40476,74076.78947,1,13822,77559.80952,16,7056,441
6568,101,78138.62376,18505.50495,16763.54455,60281.92063,0,0,85268.0495,22,15906,723
6569,140,70178.35714,15536.63571,14254.72143,47978.81731,3,9974.333333,75283.85,34,14421,424.1470588
6571,62,68082.25806,14884.41935,14729.1129,57111.58537,0,0,75328.72581,10,1248,124.8
6574,37,71777.62162,16328.45946,16621.13514,60481.2381,0,0,78127.35135,8,1916,239.5
6575,85,72033.07059,16158.43529,15293.91765,46018.42308,1,19563,76948.82353,11,9327,847.9090909
6603,560,76187.14643,17652.89821,17337.28393,58695.38249,8,6337.375,80122.85893,121,39947,330.1404959
6606,113,69797.17699,15765.36283,14176.15044,47961.84375,3,13187.33333,74882.48673,28,13966,498.7857143
6608,54,81117.09259,20582.7963,18384.24074,49629.53333,2,16222.5,88306.12963,11,3329,302.6363636
6609,409,72697.59902,16525.83619,16915.79951,58272.82012,2,11174.5,75664.57946,88,59867,680.3068182
6612,117,86614.23077,22542.55556,22476.49573,57542.06154,0,0,93633.45299,24,32397,1349.875
6616,38,59539.42105,11943.18421,11344.07895,53901.125,1,8678,66504.71053,5,460,92
6620,155,67731.91613,14471.27742,14528.58065,69202.36449,6,5960.833333,71152.29032,43,44127,1026.209302
6623,309,76079.43366,17886.29773,17939.97087,63868.66942,9,9883.111111,79988.19741,71,25309,356.4647887
6630,227,72549.17621,16607.90308,16799.3304,61136.78771,5,12901.4,75800.51542,64,18080,282.5
6635,58,63587.22414,12743.22414,12714.51724,65384.30189,1,17995,65770.44828,22,8432,383.2727273
6638,172,67796.85465,14397.01163,13835.87791,65574.17532,6,10548.16667,69978.4593,46,13824,300.5217391
6640,67,59624.19403,11896.20896,10341.8806,58634.50877,3,10064.66667,61790.37313,13,3314,254.9230769
6642,319,61765.62382,12470.56113,11932.96865,57824.93772,6,8668.833333,63407.9185,103,27644,268.3883495
6646,92,62836.1413,12600.51087,12011.1087,62763.8,0,0,66326.27174,29,9591,330.7241379
6701,2519,65447.33386,13784.53196,13814.37158,63049.304,57,7694.298246,67750.62842,776,194535,250.689433
6707,1357,77024.96242,17902.60427,17632.8224,72305.81287,8,8504.125,79629.51142,387,137416,355.0801034
6710,553,132662.0886,40359.66908,40509.05063,128528.7936,4,5150.75,134533.604,131,34410,262.6717557
6713,576,123166.3003,35029.45833,36255.79167,117622.5941,2,4537,126244.809,229,98429,429.8209607
6714,9187,105354.4518,28247.04149,29172.54349,104265.6972,41,9378.658537,108385.7615,3600,1651543,458.7619444
6716,329,117492.8663,31995.96049,33000.67173,120979.1779,1,2540,119736.9453,171,87830,513.625731
6718,299,71427.54515,15781.10033,16084.8796,68678.16781,8,8206.375,73614.699,104,40657,390.9326923
6720,1166,107479.416,28643.84991,29636.35249,108624.9606,8,10024.625,109888.7101,472,179697,380.7139831
6721,2675,113388.2086,31508.78393,32603.36187,108216.5525,6,10287.33333,116986.1379,1047,568888,543.3505253
